ID,URL,Title,duration,status,Audio Path,audio_exists,audio_size,audio_status
Jo2Ps8HVoo0,https://www.youtube.com/watch?v=Jo2Ps8HVoo0,GAN KO XO II DOIT-ON EMPRUNTER DE L'ARGENT POUR LES OBSEQUES DE SES BEAUX PARENTS ? #BELMONDE Z,64.38,success,Audios/Jo2Ps8HVoo0.mp3,True,61805016,ok
c-KUxREO2aY,https://www.youtube.com/watch?v=c-KUxREO2aY,BELMONDE Z SUR L'ÉMISSION GAN KO XO,19.37,success,Audios/c-KUxREO2aY.mp3,True,18582603,ok
3WUW6ciDBcY,https://www.youtube.com/watch?v=3WUW6ciDBcY,Mɔjɛmɛ II FÂ tout savoir sur Troukpin - Boyi AVEC BOCONON AGNANDJI,14.58,success,Audios/3WUW6ciDBcY.mp3,True,13987142,ok
a4R5eHRRnAU,https://www.youtube.com/watch?v=a4R5eHRRnAU,GAN KO XO II DOIT-ON FOUILLER LE TÉLÉPHONE DE SON/SA CONJOINT(E) ?,60.48,success,Audios/a4R5eHRRnAU.mp3,True,58051324,ok
ouYY4BHArhg,https://www.youtube.com/watch?v=ouYY4BHArhg,Tout savoir sur le jeûne musulman,17.9,success,Audios/ouYY4BHArhg.mp3,True,17180350,ok
7qgsjvr92bQ,https://www.youtube.com/watch?v=7qgsjvr92bQ,Sosso GG sur l'émission GAN KO XO,18.2,success,Audios/7qgsjvr92bQ.mp3,True,17471667,ok
OCZzNlh7LGA,https://www.youtube.com/watch?v=OCZzNlh7LGA,Bande annonce,1.0,success,Audios/OCZzNlh7LGA.mp3,True,956428,ok
39wcIUDnaM8,https://www.youtube.com/watch?v=39wcIUDnaM8,GAN KO XO II Est-il bon de fuir la maison familiale? @fannysenan4666,59.8,success,Audios/39wcIUDnaM8.mp3,True,57398472,ok
tK7irmheFNU,https://www.youtube.com/watch?v=tK7irmheFNU,BANDE ANNONCE #GANKOXO,1.0,success,Audios/tK7irmheFNU.mp3,True,956428,ok
hzTa64L66y0,https://www.youtube.com/watch?v=hzTa64L66y0,GAN KO XO II L'Amour sans l'argent existe-t-il encore de nos jours ? @ElifazTv,64.2,success,Audios/hzTa64L66y0.mp3,True,61624040,ok
bCELXQGHWco,https://www.youtube.com/watch?v=bCELXQGHWco,Elifaz sur votre émission GAN KO XO @ElifazTv,19.75,success,Audios/bCELXQGHWco.mp3,True,18948317,ok
92vmj_24iWo,https://www.youtube.com/watch?v=92vmj_24iWo,Fâ: TI DIGBLI YÊKOU,19.28,success,Audios/92vmj_24iWo.mp3,True,18511132,ok
UexAZGxyScA,https://www.youtube.com/watch?v=UexAZGxyScA,BANDE ANNONCE #GANKOXO DU DIMANCHE 28 MAI 2022,0.77,success,Audios/UexAZGxyScA.mp3,True,729476,ok
UapgvzYkOXQ,https://www.youtube.com/watch?v=UapgvzYkOXQ,GAN KO XO II La fréquentation d'un lieu de culte est-elle synonyme d'avoir la foi ?,53.52,success,Audios/UapgvzYkOXQ.mp3,True,51374427,ok
7JwWO5cwYoE,https://www.youtube.com/watch?v=7JwWO5cwYoE,GAN KO XO II FÂ: WOLI OFOU,9.47,success,Audios/7JwWO5cwYoE.mp3,True,9086152,ok
dBGvTl6-sO0,https://www.youtube.com/watch?v=dBGvTl6-sO0,Domestique: Pour ou contre? @AfountountounOfficiel,0.98,success,Audios/dBGvTl6-sO0.mp3,True,944725,ok
I8qRmBt4j_Q,https://www.youtube.com/watch?v=I8qRmBt4j_Q,GAN KO XO II Pour ou contre le recrutement de domestique @AfountountounOfficiel,61.28,success,Audios/I8qRmBt4j_Q.mp3,True,58822877,ok
bBOFyrfMXso,https://www.youtube.com/watch?v=bBOFyrfMXso,GAN KO XO II Mɔjɛmɛ : Fâ - Gbé Wôli,14.43,success,Audios/bBOFyrfMXso.mp3,True,13848379,ok
3Tx9ey0m11w,https://www.youtube.com/watch?v=3Tx9ey0m11w,Afountountoun sur l'émission GAN KO XO @AfountountounOfficiel,21.35,success,Audios/3Tx9ey0m11w.mp3,True,20496020,ok
jsUPeALU0Wo,https://www.youtube.com/watch?v=jsUPeALU0Wo,Bande annonce de l'émission GAN KO XO - L'argent sale.,0.97,success,Audios/jsUPeALU0Wo.mp3,True,921738,ok
uOVUpZ7iPA4,https://www.youtube.com/watch?v=uOVUpZ7iPA4,GAN KO XO II L'argent sale existe-t-il ?,59.18,success,Audios/uOVUpZ7iPA4.mp3,True,56804970,ok
m89kOlkB4JA,https://www.youtube.com/watch?v=m89kOlkB4JA,GAN KO XO II FÂ - Sâ Mèdji,17.98,success,Audios/m89kOlkB4JA.mp3,True,17261852,ok
EOkuS-GJ7HI,https://www.youtube.com/watch?v=EOkuS-GJ7HI,"GAN KO XO II Le  phénomène de lancement de ""New single""",16.33,success,Audios/EOkuS-GJ7HI.mp3,True,15676533,ok
aqz4uzyhF18,https://www.youtube.com/watch?v=aqz4uzyhF18,Bande annonce de l'émission GAN KO XO,1.0,success,Audios/aqz4uzyhF18.mp3,True,956428,ok
nWQ1WmI7y2g,https://www.youtube.com/watch?v=nWQ1WmI7y2g,GAN KO XO II Les jeunes filles d'aujourd'hui mènent-elles une vie digne?,70.13,success,Audios/nWQ1WmI7y2g.mp3,True,67318315,ok
RHOdR-lRGDI,https://www.youtube.com/watch?v=RHOdR-lRGDI,BANDE ANNONCE #GANKOXO DU DIMANCHE 26 MAI,0.98,success,Audios/RHOdR-lRGDI.mp3,True,937202,ok
UWWGYscCOiw,https://www.youtube.com/watch?v=UWWGYscCOiw,Comédie: Immitation du Président,1.58,success,Audios/UWWGYscCOiw.mp3,True,1519419,ok
NVeRmFDrdUY,https://www.youtube.com/watch?v=NVeRmFDrdUY,GAN KO XO II DOIT-ON S'OPPOSER AUX PARENTS POUR RÉALISER SES PROJETS ?,65.37,success,Audios/NVeRmFDrdUY.mp3,True,62752111,ok
tPJppWK4vAg,https://www.youtube.com/watch?v=tPJppWK4vAg,GAN KO XO II FÂ - WOLI DOULA,17.2,success,Audios/tPJppWK4vAg.mp3,True,16504928,ok
1URHFmWZRMg,https://www.youtube.com/watch?v=1URHFmWZRMg,PRINCE DG MIKPAKLUNON SUR GAN KO XO,26.45,success,Audios/1URHFmWZRMg.mp3,True,25384053,ok
kA_2tAWltE8,https://www.youtube.com/watch?v=kA_2tAWltE8,MTJ SUR L'ÉMISSION GAN KO XO,14.95,success,Audios/kA_2tAWltE8.mp3,True,14340317,ok
-tYQRWQfzo8,https://www.youtube.com/watch?v=-tYQRWQfzo8,L'Artiste DELPHINO'S sur GAN KO XO,20.95,success,Audios/-tYQRWQfzo8.mp3,True,20109408,ok
YIYfBFIz_8A,https://www.youtube.com/watch?v=YIYfBFIz_8A,GAN KO XO II Doit-on dépenser pour une fille avant son OUI pour la relation ?,60.53,success,Audios/YIYfBFIz_8A.mp3,True,58099808,ok
oI9cfYZDSMw,https://www.youtube.com/watch?v=oI9cfYZDSMw,Bande annonce de l'émission GAN KO XO,0.97,success,Audios/oI9cfYZDSMw.mp3,True,926753,ok
jaNZ0SGJo0k,https://www.youtube.com/watch?v=jaNZ0SGJo0k,Bande annonce de l'émission GAN KO XO,0.97,success,Audios/jaNZ0SGJo0k.mp3,True,925081,ok
59cuGmuqJ7M,https://www.youtube.com/watch?v=59cuGmuqJ7M,GAN KO XO II Est-il bon de rendre public une assistance portée à autrui ? @zagorcomedien,77.83,success,Audios/59cuGmuqJ7M.mp3,True,74718283,ok
6OFAidKKS0Y,https://www.youtube.com/watch?v=6OFAidKKS0Y,L'artiste comédien @zagorcomedien sur l'émission GAN KO XO,32.25,success,Audios/6OFAidKKS0Y.mp3,True,30950015,ok
3mzBltRXPdI,https://www.youtube.com/watch?v=3mzBltRXPdI,GAN KO XO: Fâ - Lètè gouda,23.0,success,Audios/3mzBltRXPdI.mp3,True,22076324,ok
ZviPJ3XpOIA,https://www.youtube.com/watch?v=ZviPJ3XpOIA,GAN KO XO  II FÂ - Gbé Fou,19.4,success,Audios/ZviPJ3XpOIA.mp3,True,18619801,ok
kUL2sHCz7dU,https://www.youtube.com/watch?v=kUL2sHCz7dU,GAN KO XO II AZIZA HWÉ,12.87,success,Audios/kUL2sHCz7dU.mp3,True,12344144,ok
qTWyVryGjX8,https://www.youtube.com/watch?v=qTWyVryGjX8,GAN KO XO II Est-il bon d'exposer son couple sur les réseaux sociaux?,65.2,success,Audios/qTWyVryGjX8.mp3,True,62584510,ok
ZQzQUdfVVhI,https://www.youtube.com/watch?v=ZQzQUdfVVhI,L'Artiste HOUESSI l'argent sur GAN KO XO,21.83,success,Audios/ZQzQUdfVVhI.mp3,True,20952013,ok
yNabcBfLjGE,https://www.youtube.com/watch?v=yNabcBfLjGE,BANDE ANNONCE #GANKOXO DU DIMANCHE 24 juillet 2022,0.8,success,Audios/yNabcBfLjGE.mp3,True,767093,ok
G9rcSKO4-8A,https://www.youtube.com/watch?v=G9rcSKO4-8A,GAN KO XO II LES AMIS SINCÈRES EXISTENT-ILS ENCORE ?,45.92,success,Audios/G9rcSKO4-8A.mp3,True,44064738,ok
I1Q0EGlfkRw,https://www.youtube.com/watch?v=I1Q0EGlfkRw,BANDE ANNONCE #GANKOXO DU DIMANCHE 14/08/2022,1.0,success,Audios/I1Q0EGlfkRw.mp3,True,960190,ok
fHIi3NoqEaY,https://www.youtube.com/watch?v=fHIi3NoqEaY,GAN KO XO II 3 ou 4 ans à l'extérieur et loin de son/sa conjoint(e) ?,68.75,success,Audios/fHIi3NoqEaY.mp3,True,65987115,ok
gIMKeuX5tcg,https://www.youtube.com/watch?v=gIMKeuX5tcg,BANDE ANNONCE #GANKOXO DU DIMANCHE 21 AOÛT 2022,1.1,success,Audios/gIMKeuX5tcg.mp3,True,1048379,ok
EbhPDmak8r8,https://www.youtube.com/watch?v=EbhPDmak8r8,GAN KO XO II POUR OU CONTRE LA LIVRAISON DE REPAS,64.7,success,Audios/EbhPDmak8r8.mp3,True,62099259,ok
4v9HVuHK6hg,https://www.youtube.com/watch?v=4v9HVuHK6hg,GAN KO XO II  FÂ: Gbé Yèkou,17.2,success,Audios/4v9HVuHK6hg.mp3,True,16512033,ok
OzkTSwLgCh4,https://www.youtube.com/watch?v=OzkTSwLgCh4,GAN KO XO II  FÂ: Lossô Woli,15.02,success,Audios/OzkTSwLgCh4.mp3,True,14415132,ok
0eg1j7DRRRQ,https://www.youtube.com/watch?v=0eg1j7DRRRQ,L'artiste Prince GUEDESSI sur GAN KO XO,22.43,success,Audios/0eg1j7DRRRQ.mp3,True,21535484,ok
4pTQ3yepUm0,https://www.youtube.com/watch?v=4pTQ3yepUm0,L'artiste Blèkpon Honoré sur GAN KO XO,24.53,success,Audios/4pTQ3yepUm0.mp3,True,23541271,ok
v_r4NWIJvMM,https://www.youtube.com/watch?v=v_r4NWIJvMM,"""BEST OF GAN KO XO"" SAISON 01",1.2,success,Audios/v_r4NWIJvMM.mp3,True,1149107,ok
1LqHS9ZUl6o,https://www.youtube.com/watch?v=1LqHS9ZUl6o,L'amour sans argent est possible selon Tchéhoumon 😀,2.2,success,Audios/1LqHS9ZUl6o.mp3,True,2109160,ok
WnnEn4sI9ek,https://www.youtube.com/watch?v=WnnEn4sI9ek,Nan Ayinon : Oui l'amour sans l'argent est possible !,2.75,success,Audios/WnnEn4sI9ek.mp3,True,2638296,ok
_O00jVwklaU,https://www.youtube.com/watch?v=_O00jVwklaU,Elifaz : Mon Agone va bien,2.1,success,Audios/_O00jVwklaU.mp3,True,2011357,ok
iabpH53ZPWo,https://www.youtube.com/watch?v=iabpH53ZPWo,Elifaz : Son histoire avec le football,2.92,success,Audios/iabpH53ZPWo.mp3,True,2800464,ok
X5lPg4Mm-EU,https://www.youtube.com/watch?v=X5lPg4Mm-EU,Comment Elifaz a commencé l'humour ?,2.22,success,Audios/X5lPg4Mm-EU.mp3,True,2117519,ok
BBcuMjE1Q7o,https://www.youtube.com/watch?v=BBcuMjE1Q7o,Sans l'argent pas d'amour selon dah Djogui 😀,2.07,success,Audios/BBcuMjE1Q7o.mp3,True,1969561,ok
0DoBG20KHvo,https://www.youtube.com/watch?v=0DoBG20KHvo,L'amour est-il possible sans l'argent ?,1.88,success,Audios/0DoBG20KHvo.mp3,True,1804885,ok
_eWkJmdP_l8,https://www.youtube.com/watch?v=_eWkJmdP_l8,L'amour et l'argent : Avis de Aladja Moussé,1.48,success,Audios/_eWkJmdP_l8.mp3,True,1411586,ok
DyMpNxumkuc,https://www.youtube.com/watch?v=DyMpNxumkuc,Une relation sans l'argent est-elle possible ?,6.3,success,Audios/DyMpNxumkuc.mp3,True,6040484,ok
BsegLSf6pkc,https://www.youtube.com/watch?v=BsegLSf6pkc,Faut-il avoir d'ambition dans la vie ? TCHEHOUMON répond,2.83,success,Audios/BsegLSf6pkc.mp3,True,2707677,ok
VBOdhcWKX1U,https://www.youtube.com/watch?v=VBOdhcWKX1U,AMBITIONS : Bonne ou Mauvaise,1.58,success,Audios/VBOdhcWKX1U.mp3,True,1507716,ok
DJcX0hsx75o,https://www.youtube.com/watch?v=DJcX0hsx75o,MOLO MOLO SUR GAN KO XO PARLE  DE L'AMBITION DANS LA VIE,4.18,success,Audios/DJcX0hsx75o.mp3,True,4005440,ok
uYt2iPF_pDM,https://www.youtube.com/watch?v=uYt2iPF_pDM,Conséquences des ambitions démesurées,6.05,success,Audios/uYt2iPF_pDM.mp3,True,5798485,ok
5v3_HMXOJkc,https://www.youtube.com/watch?v=5v3_HMXOJkc,L'Homme doit avoir des ambitions dans la vie,2.23,success,Audios/5v3_HMXOJkc.mp3,True,2144686,ok
-nZm3Mp-gus,https://www.youtube.com/watch?v=-nZm3Mp-gus,Yénalia parle de l'ambition dans la vie,3.62,success,Audios/-nZm3Mp-gus.mp3,True,3467527,ok
RoA0WA0cWMA,https://www.youtube.com/watch?v=RoA0WA0cWMA,BEST OF GAN KO XO II ALADJA,2.85,success,Audios/RoA0WA0cWMA.mp3,True,2722306,ok
DvL5REq6l9g,https://www.youtube.com/watch?v=DvL5REq6l9g,BEST OF GAN KO XO II ARGENT SALE EXISTE ?,7.13,success,Audios/DvL5REq6l9g.mp3,True,6847981,ok
Uunmp_tlHoQ,https://www.youtube.com/watch?v=Uunmp_tlHoQ,BEST OF GAN KO XO II DAH DJOGUI,1.57,success,Audios/Uunmp_tlHoQ.mp3,True,1496849,ok
seepTrvMzBI,https://www.youtube.com/watch?v=seepTrvMzBI,BEST OF GAN KO XO,1.87,success,Audios/seepTrvMzBI.mp3,True,1777718,ok
IVb1Wx_rf7I,https://www.youtube.com/watch?v=IVb1Wx_rf7I,BEST OF GAN KO XO II NAN AYINON,2.77,success,Audios/IVb1Wx_rf7I.mp3,True,2654178,ok
g2MybSu_Q84,https://www.youtube.com/watch?v=g2MybSu_Q84,BEST OF GAN KO XO II TCHEHOUMON,3.77,success,Audios/g2MybSu_Q84.mp3,True,3610887,ok
wLy8fMRVhgA,https://www.youtube.com/watch?v=wLy8fMRVhgA,Film Beninois Les Supers Anges Houindonanboua  dans NONGLEHOUN  (A bas la Jalousie) Partie 1/4,44.38,success,Audios/wLy8fMRVhgA.mp3,True,42601045,ok
QycU2ws_HIY,https://www.youtube.com/watch?v=QycU2ws_HIY,Film Béninois LA CHASSE AUX HANDICAPÉS de la compagnie Jésus-Kpego de Tonton Dama.,43.53,success,Audios/QycU2ws_HIY.mp3,True,41783099,ok
QP_2RmS24mk,https://www.youtube.com/watch?v=QP_2RmS24mk,Film Béninois Le commissaire ASH complète Part 2,62.33,success,Audios/QP_2RmS24mk.mp3,True,59839354,ok
g3VNRYLpF_Q,https://www.youtube.com/watch?v=g3VNRYLpF_Q,"Film Béninois Les Supers Anges Houindo Nanboua dans ""BOSSOUSSI"" 2",71.65,success,Audios/g3VNRYLpF_Q.mp3,True,68773649,ok
s82-Sx-pfuk,https://www.youtube.com/watch?v=s82-Sx-pfuk,Film Béninois LA CHASSE AUX HANDICAPÉS de la compagnie Jésus-Kpego de Tonton Dama suite épisode 1,36.62,success,Audios/s82-Sx-pfuk.mp3,True,35150087,ok
uwoObegaemQ,https://www.youtube.com/watch?v=uwoObegaemQ,Film Beninois Les Supers Anges Houindonanboua  dans NONGLEHOUN  (A bas la Jalousie) Partie 2/4,34.88,success,Audios/uwoObegaemQ.mp3,True,33487445,ok
vBHW6sbK-lc,https://www.youtube.com/watch?v=vBHW6sbK-lc,Film Béninois Regret Des mort 1 de Dah SOGLO Production .,44.7,success,Audios/vBHW6sbK-lc.mp3,True,42899886,ok
DEK7OL5j_UA,https://www.youtube.com/watch?v=DEK7OL5j_UA,Film Beninois Les Supers Anges Houindonanboua  dans NONGLEHOUN  (A bas la Jalousie) Partie 3/4,38.65,success,Audios/DEK7OL5j_UA.mp3,True,37096523,ok
XyTwQqfmv4I,https://www.youtube.com/watch?v=XyTwQqfmv4I,"Film Béninois Les Supers Anges Houindo Nanboua dans ""BOSSOUSSI"" 1",72.62,success,Audios/XyTwQqfmv4I.mp3,True,69697339,ok
t5M4YE05lZ4,https://www.youtube.com/watch?v=t5M4YE05lZ4,REGRET DES MORTS 2  SOUTENEZ NOTRE CHAÎNE AU +229 90 51 62 82 pour+ de films nostalgik du Béninois,1.02,success,Audios/t5M4YE05lZ4.mp3,True,961674,ok
yF8gZF5sPzs,https://www.youtube.com/watch?v=yF8gZF5sPzs,Film Béninois  '' AHIZI ''des Supers Anges HOUINDONANBOUA 1/3,76.8,success,Audios/yF8gZF5sPzs.mp3,True,73717689,ok
gWTtSEJ5wDw,https://www.youtube.com/watch?v=gWTtSEJ5wDw,Film Béninois Regret Des mort 2 de Dah SOGLO Production .,49.07,success,Audios/gWTtSEJ5wDw.mp3,True,47092853,ok
arR1TmTugic,https://www.youtube.com/watch?v=arR1TmTugic,Film Beninois Les Supers Anges Houindonanboua  dans NONGLEHOUN  (A bas la Jalousie) Partie 4 Final,45.83,success,Audios/arR1TmTugic.mp3,True,43989088,ok
Pec1q0JSHBk,https://www.youtube.com/watch?v=Pec1q0JSHBk,Les AS du Bénin dans MAMAN-NON (Terrible coépouse ) 1,65.27,success,Audios/Pec1q0JSHBk.mp3,True,62644278,ok
QV0KCxi4nPg,https://www.youtube.com/watch?v=QV0KCxi4nPg,LA COMPAGNIE SÈMAKO dans ASSOFFOUN,34.02,success,Audios/QV0KCxi4nPg.mp3,True,32648183,ok
vSawoSkrx3U,https://www.youtube.com/watch?v=vSawoSkrx3U,Les AS du Bénin dans MAMAN-NON (Terrible coépouse ) 2,63.05,success,Audios/vSawoSkrx3U.mp3,True,60521045,ok
lUhucAg7BbI,https://www.youtube.com/watch?v=lUhucAg7BbI,Les AS du Bénin dans MAMAN-NON (Terrible coépouse ) 3,50.92,success,Audios/lUhucAg7BbI.mp3,True,48868343,ok
UP_yKTVsqw8,https://www.youtube.com/watch?v=UP_yKTVsqw8,Film Béninois  '' AHIZI ''des Supers Anges HOUINDONANBOUA 2-3 Final version.,80.75,success,Audios/UP_yKTVsqw8.mp3,True,77510250,ok
s9HROLQgAdA,https://www.youtube.com/watch?v=s9HROLQgAdA,Leçon 38 : Etude des règles grammaticale en langue fongbe du Bénin,10.58,success,Audios/s9HROLQgAdA.mp3,True,10156546,ok
RTlbP7O_hyM,https://www.youtube.com/watch?v=RTlbP7O_hyM,Leçon 37 : Etude des consonnes en langue fongbe,10.63,success,Audios/RTlbP7O_hyM.mp3,True,10197506,ok
hmDsQLP-xU0,https://www.youtube.com/watch?v=hmDsQLP-xU0,Leçon 36 : La consonne r en fongbe,8.67,success,Audios/hmDsQLP-xU0.mp3,True,8321287,ok
iMN9RaxCRXo,https://www.youtube.com/watch?v=iMN9RaxCRXo,Leçon 35 : Etude de la consonne P en langue fongbe,9.02,success,Audios/iMN9RaxCRXo.mp3,True,8654818,ok
Rfpw5VMJhjg,https://www.youtube.com/watch?v=Rfpw5VMJhjg,Leçon 34 : Etude des règles d'orthographe en fon,12.37,success,Audios/Rfpw5VMJhjg.mp3,True,11858893,ok
K7O9tfrh9CA,https://www.youtube.com/watch?v=K7O9tfrh9CA,Leçon 33 : Etude de la lettre Z en langue fongbe,7.48,success,Audios/K7O9tfrh9CA.mp3,True,7182766,ok
9vOslpndRQI,https://www.youtube.com/watch?v=9vOslpndRQI,Leçon 32 : Etude la consonne nasale ny en langue fongbe,10.63,success,Audios/9vOslpndRQI.mp3,True,10197506,ok
svUNqaRA_xw,https://www.youtube.com/watch?v=svUNqaRA_xw,Leçon 31 : Etude de la lettre F f en langue Fongbe du Bénin,7.0,success,Audios/svUNqaRA_xw.mp3,True,6708800,ok
w5X8TzZjCeE,https://www.youtube.com/watch?v=w5X8TzZjCeE,Leçon 30 : L'étude de la lettre J en langue fongbe du Bénin,9.7,success,Audios/w5X8TzZjCeE.mp3,True,9306417,ok
-Jq3LlPZ6wo,https://www.youtube.com/watch?v=-Jq3LlPZ6wo,Leçon 29 : Etude de la consonne S en langue fon du Bénin,11.6,success,Audios/-Jq3LlPZ6wo.mp3,True,11132062,ok
_MXakPWnYj0,https://www.youtube.com/watch?v=_MXakPWnYj0,Leçon 28 : La Labialisation en fongbe,13.9,success,Audios/_MXakPWnYj0.mp3,True,13340141,ok
wfR6zNGGMVc,https://www.youtube.com/watch?v=wfR6zNGGMVc,Leçon 26 : Etude de la consonne H en fongbe,9.28,success,Audios/wfR6zNGGMVc.mp3,True,8909773,ok
_smEgMBbtgo,https://www.youtube.com/watch?v=_smEgMBbtgo,Leçon 25 : Etude de la lettre C en fongbe,9.2,success,Audios/_smEgMBbtgo.mp3,True,8818240,ok
bfwWrqOlUH4,https://www.youtube.com/watch?v=bfwWrqOlUH4,Leçon 24 Etude de la lettre K en fongbe,10.53,success,Audios/bfwWrqOlUH4.mp3,True,10098449,ok
vUIVbFf63Bk,https://www.youtube.com/watch?v=vUIVbFf63Bk,Leçon 23 : Etude de la consonne V dans Tavo,10.0,success,Audios/vUIVbFf63Bk.mp3,True,9591465,ok
QO9a0CXhXFI,https://www.youtube.com/watch?v=QO9a0CXhXFI,Leçon 22,14.38,success,Audios/QO9a0CXhXFI.mp3,True,13807419,ok
c5xLnjs_9Sg,https://www.youtube.com/watch?v=c5xLnjs_9Sg,Leçon 20 : Etude des consonnes en langue fon cas de GBL,12.33,success,Audios/c5xLnjs_9Sg.mp3,True,11826711,ok
0PXWKCaxP-0,https://www.youtube.com/watch?v=0PXWKCaxP-0,Leçon 19 : Etude de la combinaison des consonnes gl en langue fon,9.48,success,Audios/0PXWKCaxP-0.mp3,True,9099945,ok
u0unAWZTEKI,https://www.youtube.com/watch?v=u0unAWZTEKI,Leçon 18 : Etude de la combinaison des consonnes BL en fongbe,9.85,success,Audios/u0unAWZTEKI.mp3,True,9450613,ok
y8lcYDq0FTY,https://www.youtube.com/watch?v=y8lcYDq0FTY,Leçon17 : Etude de la consonne G g en langue fongbe,9.98,success,Audios/y8lcYDq0FTY.mp3,True,9575164,ok
L0bIGWUVTxw,https://www.youtube.com/watch?v=L0bIGWUVTxw,Leçon 16 : Etude de la consonne Y y en langue Fongbe,8.97,success,Audios/L0bIGWUVTxw.mp3,True,8600902,ok
dNJn63zS3FU,https://www.youtube.com/watch?v=dNJn63zS3FU,Leçon 15 : Etude de la consonne M m en langue fongbe,12.25,success,Audios/dNJn63zS3FU.mp3,True,11748134,ok
e_SfLQSigT0,https://www.youtube.com/watch?v=e_SfLQSigT0,leçon 15 : Etude de la consonne M m en langue fongbe,15.0,success,Audios/e_SfLQSigT0.mp3,True,14390054,ok
lzQlV75V6vw,https://www.youtube.com/watch?v=lzQlV75V6vw,Leçon 14: Etude de la consonne X en langue fongbe,10.7,success,Audios/lzQlV75V6vw.mp3,True,10258528,ok
BR7cGw4r9Dc,https://www.youtube.com/watch?v=BR7cGw4r9Dc,Leçon 13 : Etude de la consonne KP en fongbe,10.82,success,Audios/BR7cGw4r9Dc.mp3,True,10374720,ok
p27z9kiKUE0,https://www.youtube.com/watch?v=p27z9kiKUE0,Leçon 12 : Etude de la consonne T t en langue fongbe du Bénin,12.62,success,Audios/p27z9kiKUE0.mp3,True,12109669,ok
v9xQb3cvKYc,https://www.youtube.com/watch?v=v9xQb3cvKYc,Leçon 11 : Etude de la consonne nasale N n dans le mot Anǎnú,15.05,success,Audios/v9xQb3cvKYc.mp3,True,14437702,ok
qeyhRbrttHk,https://www.youtube.com/watch?v=qeyhRbrttHk,Leçon 10 : Etude de la consonne B b dans le mot Abɔ,11.07,success,Audios/qeyhRbrttHk.mp3,True,10619227,ok
T-cLv4r-rG0,https://www.youtube.com/watch?v=T-cLv4r-rG0,Leçon 9 : L'étude de la consonne ɖ Ɖ en langue fon,11.2,success,Audios/T-cLv4r-rG0.mp3,True,10740017,ok
OApPFBDSAAw,https://www.youtube.com/watch?v=OApPFBDSAAw,Leçon 8 : Etude de la consonne L dans le mot ɑlɑ,11.9,success,Audios/OApPFBDSAAw.mp3,True,11415439,ok
LdZMXH5Iwhc,https://www.youtube.com/watch?v=LdZMXH5Iwhc,Leçon 7 : Etude de la consonne W dans le awu,13.87,success,Audios/LdZMXH5Iwhc.mp3,True,13299599,ok
6jAtvV_LvB8,https://www.youtube.com/watch?v=6jAtvV_LvB8,"Leçon 6 : Les consonnes en langue fon (GB, gb étudié dans le mot agbadé)",13.78,success,Audios/6jAtvV_LvB8.mp3,True,13230635,ok
CydIXd-lPlw,https://www.youtube.com/watch?v=CydIXd-lPlw,"Leçon 5 : Etude de la consonne D, d",10.32,success,Audios/CydIXd-lPlw.mp3,True,9890306,ok
nP4NPmJegos,https://www.youtube.com/watch?v=nP4NPmJegos,Leçon 4 : Les voyelles allongées en langue fongbe,10.47,success,Audios/nP4NPmJegos.mp3,True,10033248,ok
4Zps7mzcRBE,https://www.youtube.com/watch?v=4Zps7mzcRBE,Leçon 3 : Les voyelles nasales en fon,10.7,success,Audios/4Zps7mzcRBE.mp3,True,10263543,ok
PipUD_Vus3U,https://www.youtube.com/watch?v=PipUD_Vus3U,Leçon 2 : Les voyelles simples en fon,11.08,success,Audios/PipUD_Vus3U.mp3,True,10629675,ok
xkDz90TPI3M,https://www.youtube.com/watch?v=xkDz90TPI3M,Leçon 1: Les tons en langue fongbe,9.85,success,Audios/xkDz90TPI3M.mp3,True,9451031,ok
8vF-6D6Lakc,https://www.youtube.com/watch?v=8vF-6D6Lakc,ELIFAZ - CHANTONS LES MAUX DE NOS MALADES (HUMOUR 229),5.02,success,Audios/8vF-6D6Lakc.mp3,True,4804578,ok
wpQ7bdqtMXs,https://www.youtube.com/watch?v=wpQ7bdqtMXs,ELIFAZ - LES LARMES BLANCHES (HUMOUR 229),3.33,success,Audios/wpQ7bdqtMXs.mp3,True,3200451,ok
7ZaCViDs7k0,https://www.youtube.com/watch?v=7ZaCViDs7k0,ELIFAZ - DESTIN CROISE (HUMOUR 229),6.33,success,Audios/7ZaCViDs7k0.mp3,True,6072667,ok
DePtVjd7Dns,https://www.youtube.com/watch?v=DePtVjd7Dns,ELIFAZ - LA COQ ET LES TRANSHUMANCES (Guest star VIEUX CAÏMAN),3.35,success,Audios/DePtVjd7Dns.mp3,True,3205467,ok
sSCeFyEXe3c,https://www.youtube.com/watch?v=sSCeFyEXe3c,ELIFAZ - MA PRIÈRE (HUMOUR 229),3.9,success,Audios/sSCeFyEXe3c.mp3,True,3734185,ok
Kmcr4x58rMI,https://www.youtube.com/watch?v=Kmcr4x58rMI,ELIFAZ - MISIKI,3.02,success,Audios/Kmcr4x58rMI.mp3,True,2889907,ok
cD03P2u4pLg,https://www.youtube.com/watch?v=cD03P2u4pLg,ELIFAZ - PPPP: ON GAGNE OU ON PLEURE (Guest Star PIPI WOBAHO),5.63,success,Audios/cD03P2u4pLg.mp3,True,5401006,ok
